B,C,H,aggregate_snr,certificate_type,certified_sensitivity,clip_fraction,comparison_tier,complete_units,config_hash,contributing_record_gradient_evaluations,dataset,delta,diagnostic_gradient_seconds,diagnostic_record_gradient_evaluations,dropped_units,effective_record_utilization,epsilon,evidence_seed,evidence_view,gradient_distortion_l2,group_gradient_evaluations,handle_users_fully_covered_fraction,handle_users_with_residual_fraction,implementation_provenance,lambda,local_atom_units,local_mixed_units,manifest_hash,mean_residual_records_per_handle_user,method,metric_name,metric_value,noise_multiplier,noise_seed,noise_sensitivity,noisy_releases,non_dummy_record_gradient_evaluations,oracle_audit_seconds,overlap_probability,partial_clip_fraction,partial_gradient_distortion_l2,partial_handle_record_fraction,partial_handle_units,patient_or_user_auprc,plan_config_hash,privacy_semantics,public_normalizer,q_record_given_handle,q_record_given_handle_pooled,q_record_given_handle_requested,q_record_total,q_user,q_user_requested,realized_overlap_fraction,record_gradient_evaluations,residual_clip_fraction,residual_gradient_distortion_l2,residual_record_fraction,run_id,sample_accuracy,scenario,schedule_seed,seed,split_seed,structural_sensitivity_bound,topology_seed,user_macro_accuracy,validation_pass,wall_time_seconds,frontier_source
6,1.0,1,0.09864339291289356,plan-c,1.0,0.7245003688335419,diagnostic,0,1efe23c0048ebe83dec50c148555be661e7f5c617c75b4201b84d61495b5e6d6,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.5576093634963035,23136,0.4861428105640691,0.5138571894359308,this-work,0.75,5042,0,e7bb8c275dc4e600668c1ad9836b243ff0cdfc55a5bf6950592770084c8b3a11,1.3707205738506685,unitscope-lambda-sweep,patient_or_user_auprc,0.26873194811616685,9.214933748786253,41005,1.0,50,25600,0.0802825000428129,,0.31909699201583863,0.22395407024770975,0.411484375,3067,0.26873194811616685,62171b24382200a23dae183f713d4ce1fb6c8edbda16192603a6c346e0242e9d,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.9999999964237213,0.3365849087387323,0.588515625,9c4ad372f3e8f78fcfd587a7307d5b055de118c7c2e728bec39df98d94b1cf30,0.747184231697506,policy-grounded,31005,1,31001,1.0,31002,0.7797305213825425,True,15.569615499960491,fixed descriptive grid
6,1.0,1,0.09050022061071314,plan-c,1.0,0.7221690654754639,diagnostic,0,1efe23c0048ebe83dec50c148555be661e7f5c617c75b4201b84d61495b5e6d6,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.5549309422820806,23214,0.4861428105640691,0.5138571894359308,this-work,0.75,5042,0,e7bb8c275dc4e600668c1ad9836b243ff0cdfc55a5bf6950592770084c8b3a11,1.3707205738506685,unitscope-lambda-sweep,patient_or_user_auprc,0.23393331283452923,9.214933748786253,111005,1.0,50,25600,0.08341729990206659,,0.31535947769880296,0.21834219977259636,0.411953125,3067,0.23393331283452923,62171b24382200a23dae183f713d4ce1fb6c8edbda16192603a6c346e0242e9d,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.9999999976158143,0.3414765063673258,0.588046875,cad7fc01cf2825ac362d63807a57381f8f0791b3a40d83163fcc22c63f4497f6,0.747184231697506,policy-grounded,31012,8,31001,1.0,31002,0.7797305213825425,True,15.442032900100457,fixed descriptive grid
6,1.0,1,0.07892247324460488,plan-c,1.0,0.7108530414104461,diagnostic,0,1efe23c0048ebe83dec50c148555be661e7f5c617c75b4201b84d61495b5e6d6,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.5600763507932425,23246,0.4861428105640691,0.5138571894359308,this-work,0.75,5042,0,e7bb8c275dc4e600668c1ad9836b243ff0cdfc55a5bf6950592770084c8b3a11,1.3707205738506685,unitscope-lambda-sweep,patient_or_user_auprc,0.26769656322553836,9.214933748786253,81005,1.0,50,25600,0.08249509999586735,,0.29143875390291213,0.21897468294948338,0.4126171875,3067,0.26769656322553836,62171b24382200a23dae183f713d4ce1fb6c8edbda16192603a6c346e0242e9d,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.9999999952316284,0.34519316025078295,0.5873828125,d27f1963c17300e3867dff606b9f4d4cbe9aa8faf46992fe1517d4d9f886cbd6,0.747184231697506,policy-grounded,31009,5,31001,1.0,31002,0.7797305213825425,True,15.254014500009362,fixed descriptive grid
6,1.0,1,0.0869888456727106,plan-c,1.0,0.7167432975769042,diagnostic,0,1efe23c0048ebe83dec50c148555be661e7f5c617c75b4201b84d61495b5e6d6,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.5541278108954429,23208,0.4861428105640691,0.5138571894359308,this-work,0.75,5042,0,e7bb8c275dc4e600668c1ad9836b243ff0cdfc55a5bf6950592770084c8b3a11,1.3707205738506685,unitscope-lambda-sweep,patient_or_user_auprc,0.26551767692640993,9.214933748786253,61005,1.0,50,25600,0.08361319996765815,,0.30946374863386156,0.22970482828095556,0.4167578125,3067,0.26551767692640993,62171b24382200a23dae183f713d4ce1fb6c8edbda16192603a6c346e0242e9d,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.9999999976158143,0.32983208775520323,0.5832421875,dad1a1738c2f2b61897a3294ad290f86bf924bb35c880cd8c5ff1694a706167e,0.747184231697506,policy-grounded,31007,3,31001,1.0,31002,0.7797305213825425,True,15.5447770000319,fixed descriptive grid
6,1.0,1,0.08524926985143329,plan-c,1.0,0.7169317305088043,diagnostic,0,1efe23c0048ebe83dec50c148555be661e7f5c617c75b4201b84d61495b5e6d6,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.6380265641957521,23150,0.4861428105640691,0.5138571894359308,this-work,0.75,5042,0,e7bb8c275dc4e600668c1ad9836b243ff0cdfc55a5bf6950592770084c8b3a11,1.3707205738506685,unitscope-lambda-sweep,patient_or_user_auprc,0.2025919879925625,9.214933748786253,121005,1.0,50,25600,0.0850963999691885,,0.30230950623750685,0.24671517468988896,0.4110546875,3067,0.2025919879925625,62171b24382200a23dae183f713d4ce1fb6c8edbda16192603a6c346e0242e9d,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.9999999964237213,0.3945975936949253,0.5889453125,e5d9f492cff3097a95077d3ea11cd45149fe9eb0989f5fedac1084ab5e419846,0.747184231697506,policy-grounded,31013,9,31001,1.0,31002,0.7797305213825425,True,15.700441600041813,fixed descriptive grid
6,1.0,1,0.08538450045096288,plan-c,1.0,0.7273269879817963,diagnostic,0,1efe23c0048ebe83dec50c148555be661e7f5c617c75b4201b84d61495b5e6d6,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.636581285148859,23166,0.4861428105640691,0.5138571894359308,this-work,0.75,5042,0,e7bb8c275dc4e600668c1ad9836b243ff0cdfc55a5bf6950592770084c8b3a11,1.3707205738506685,unitscope-lambda-sweep,patient_or_user_auprc,0.21011360081693248,9.214933748786253,91005,1.0,50,25600,0.08339330002490897,,0.3251437950134277,0.251831574998796,0.4101953125,3067,0.21011360081693248,62171b24382200a23dae183f713d4ce1fb6c8edbda16192603a6c346e0242e9d,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.9999999964237213,0.3879808160290122,0.5898046875,fb78ce870e520128a1ac7ad675167ab3cc29a8be2a1a140a411574bc476ea4b3,0.747184231697506,policy-grounded,31010,6,31001,1.0,31002,0.7797305213825425,True,15.527776499977335,fixed descriptive grid
6,1.0,1,0.08893185897803707,plan-c,1.0,0.7108212852478027,diagnostic,0,e705d2cd10a97f20ce61da36b17039a946777516b7b432993ddc52261f7c0df8,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.4806624460220337,23214,0.4861428105640691,0.5138571894359308,this-work,0.9,5042,0,e11ea5372acad7c0a43204dd526b37cda3b2287c6dea917a3dc1d31341c646c0,1.3707205738506685,unitscope-lambda-sweep,patient_or_user_auprc,0.24239812429456328,9.214933748786253,111005,1.0,50,25600,0.08196179990773089,,0.28777472376823426,0.19082709908485412,0.411953125,3067,0.24239812429456328,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.9999999976158143,0.29555128056555985,0.588046875,124cb56515aef809aadd0c44b83e20e8f8e0dae10214a1510b65fd4b4554549a,0.747184231697506,policy-grounded,31012,8,31001,1.0,31002,0.7797305213825425,True,15.142732400083332,fixed descriptive grid
6,1.0,1,0.08741992460920443,plan-c,1.0,0.7188661551475525,diagnostic,0,e705d2cd10a97f20ce61da36b17039a946777516b7b432993ddc52261f7c0df8,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.5596822471916676,23166,0.4861428105640691,0.5138571894359308,this-work,0.9,5042,0,e11ea5372acad7c0a43204dd526b37cda3b2287c6dea917a3dc1d31341c646c0,1.3707205738506685,unitscope-lambda-sweep,patient_or_user_auprc,0.21576009247670005,9.214933748786253,91005,1.0,50,25600,0.0838911999744596,,0.3040874609351158,0.2236865210533142,0.4101953125,3067,0.21576009247670005,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.9999999964237213,0.3394590724259615,0.5898046875,1c53ec94d67e87e2a7c4d4ee5ef42fbd1e65c34ed5d3f3b3f5a474766e07221c,0.747184231697506,policy-grounded,31010,6,31001,1.0,31002,0.7797305213825425,True,15.041550400026608,fixed descriptive grid
6,1.0,1,0.09740557516456766,plan-c,1.0,0.7154878056049347,diagnostic,0,e705d2cd10a97f20ce61da36b17039a946777516b7b432993ddc52261f7c0df8,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.4851624871790409,23136,0.4861428105640691,0.5138571894359308,this-work,0.9,5042,0,e11ea5372acad7c0a43204dd526b37cda3b2287c6dea917a3dc1d31341c646c0,1.3707205738506685,unitscope-lambda-sweep,patient_or_user_auprc,0.28190452831929363,9.214933748786253,41005,1.0,50,25600,0.0915213000116637,,0.2963895922899246,0.1970313011482358,0.411484375,3067,0.28190452831929363,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.9999999964237213,0.2908249782770872,0.588515625,1ced8aee1c1c3bcfb12619f2a73388bb5605f606aa42b11483158d1f516b8a07,0.747184231697506,policy-grounded,31005,1,31001,1.0,31002,0.7797305213825425,True,15.614789899991592,fixed descriptive grid
6,1.0,1,0.09041301423553762,plan-c,1.0,0.7062654554843902,diagnostic,0,e705d2cd10a97f20ce61da36b17039a946777516b7b432993ddc52261f7c0df8,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.4248223527520895,23176,0.4861428105640691,0.5138571894359308,this-work,0.9,5042,0,e11ea5372acad7c0a43204dd526b37cda3b2287c6dea917a3dc1d31341c646c0,1.3707205738506685,unitscope-lambda-sweep,patient_or_user_auprc,0.2547030775151199,9.214933748786253,101005,1.0,50,25600,0.20290820000809617,,0.2804738011956215,0.16754800686612725,0.41359375,3067,0.2547030775151199,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.9999999976158143,0.26288132831454275,0.58640625,2aede47d3bb866018e614650f2b1cb750fa397eccccb17cfc697c14b6cf02f93,0.747184231697506,policy-grounded,31011,7,31001,1.0,31002,0.7797305213825425,True,14.916136199986795,fixed descriptive grid
6,1.0,1,0.08648197157609255,plan-c,1.0,0.7092909049987793,diagnostic,0,e705d2cd10a97f20ce61da36b17039a946777516b7b432993ddc52261f7c0df8,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.5623309703171253,23150,0.4861428105640691,0.5138571894359308,this-work,0.9,5042,0,e11ea5372acad7c0a43204dd526b37cda3b2287c6dea917a3dc1d31341c646c0,1.3707205738506685,unitscope-lambda-sweep,patient_or_user_auprc,0.20992346799163752,9.214933748786253,121005,1.0,50,25600,0.08375140000134706,,0.2834508943557739,0.2187256875820458,0.4110546875,3067,0.20992346799163752,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.9999999964237213,0.3466767147928476,0.5889453125,5457d0173ae390974a8de99905e5184180daca1660382ca32eb370331fe672db,0.747184231697506,policy-grounded,31013,9,31001,1.0,31002,0.7797305213825425,True,14.940249099992798,fixed descriptive grid
6,1.0,1,0.0782040584535687,plan-c,1.0,0.7046190345287323,diagnostic,0,e705d2cd10a97f20ce61da36b17039a946777516b7b432993ddc52261f7c0df8,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.4867861384898424,23246,0.4861428105640691,0.5138571894359308,this-work,0.9,5042,0,e11ea5372acad7c0a43204dd526b37cda3b2287c6dea917a3dc1d31341c646c0,1.3707205738506685,unitscope-lambda-sweep,patient_or_user_auprc,0.2712108717654125,9.214933748786253,81005,1.0,50,25600,0.08458260002953466,,0.2756662195920944,0.19301670365035534,0.4126171875,3067,0.2712108717654125,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.9999999952316284,0.29860848739743234,0.5873828125,55bb4a5087856430e6eadb1bb8664ea9545f95c948280d40e95c757645cd73df,0.747184231697506,policy-grounded,31009,5,31001,1.0,31002,0.7797305213825425,True,15.072857199964346,fixed descriptive grid
6,1.0,1,0.09229433002316827,plan-c,1.0,0.7074260544776917,diagnostic,0,e705d2cd10a97f20ce61da36b17039a946777516b7b432993ddc52261f7c0df8,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.3760080897063017,23174,0.4861428105640691,0.5138571894359308,this-work,0.9,5042,0,e11ea5372acad7c0a43204dd526b37cda3b2287c6dea917a3dc1d31341c646c0,1.3707205738506685,unitscope-lambda-sweep,patient_or_user_auprc,0.19173880839563662,9.214933748786253,51005,1.0,50,25600,0.083564899963676,,0.2841046863794327,0.14858397886157035,0.4128515625,3067,0.19173880839563662,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.9999999964237213,0.23191593445837497,0.5871484375,6489d8b5101cb54cd8fe735047ffe872929e4d14402d33dad3c8d60077cd426f,0.747184231697506,policy-grounded,31006,2,31001,1.0,31002,0.7797305213825425,True,15.192862300027627,fixed descriptive grid
6,1.0,1,0.08184750768424393,plan-c,1.0,0.7104471290111541,diagnostic,0,e705d2cd10a97f20ce61da36b17039a946777516b7b432993ddc52261f7c0df8,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.5753796415030956,23195,0.4861428105640691,0.5138571894359308,this-work,0.9,5042,0,e11ea5372acad7c0a43204dd526b37cda3b2287c6dea917a3dc1d31341c646c0,1.3707205738506685,unitscope-lambda-sweep,patient_or_user_auprc,0.2607024174629605,9.214933748786253,31005,1.0,50,25600,0.0828717999975197,,0.2829160764813423,0.23151306089013815,0.40890625,3067,0.2607024174629605,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.9999999976158143,0.34719755202531816,0.59109375,acf8fe46a24806e8382c24914bf8b46c6bd9d287f3782e3d0921269f4741590b,0.747184231697506,policy-grounded,31004,0,31001,1.0,31002,0.7797305213825425,True,16.982908699996187,fixed descriptive grid
6,1.0,1,0.09212128243917357,plan-c,1.0,0.7154293012619019,diagnostic,0,e705d2cd10a97f20ce61da36b17039a946777516b7b432993ddc52261f7c0df8,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.581373444199562,23062,0.4861428105640691,0.5138571894359308,this-work,0.9,5042,0,e11ea5372acad7c0a43204dd526b37cda3b2287c6dea917a3dc1d31341c646c0,1.3707205738506685,unitscope-lambda-sweep,patient_or_user_auprc,0.2480106272614971,9.214933748786253,71005,1.0,50,25600,0.08352000001468696,,0.30049479365348813,0.23123562555760147,0.413046875,3067,0.2480106272614971,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.9999999964237213,0.3555128036439419,0.586953125,c8ca654d45c0f56537d3d2cdc338d5a837a60a8e2205262052267d77294ed8c0,0.747184231697506,policy-grounded,31008,4,31001,1.0,31002,0.7797305213825425,True,15.02757519998704,fixed descriptive grid
6,1.0,1,0.08649339532734147,plan-c,1.0,0.7064739120006561,diagnostic,0,e705d2cd10a97f20ce61da36b17039a946777516b7b432993ddc52261f7c0df8,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.47797640692442656,23208,0.4861428105640691,0.5138571894359308,this-work,0.9,5042,0,e11ea5372acad7c0a43204dd526b37cda3b2287c6dea917a3dc1d31341c646c0,1.3707205738506685,unitscope-lambda-sweep,patient_or_user_auprc,0.27717319829026865,9.214933748786253,61005,1.0,50,25600,0.08502849999058526,,0.2846691560745239,0.20140843521803617,0.4167578125,3067,0.27717319829026865,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.9999999976158143,0.28262575328350065,0.5832421875,ce43d7efb3a6a7692825f37ffca677ea440da91d8267863817f5dfaca9b91299,0.747184231697506,policy-grounded,31007,3,31001,1.0,31002,0.7797305213825425,True,15.134958000009647,fixed descriptive grid
