B,C,H,aggregate_snr,certificate_type,certified_sensitivity,clip_fraction,comparison_tier,complete_units,config_hash,contributing_record_gradient_evaluations,dataset,delta,diagnostic_gradient_seconds,diagnostic_record_gradient_evaluations,dropped_units,effective_record_utilization,epsilon,evidence_seed,evidence_view,gradient_distortion_l2,group_gradient_evaluations,handle_users_fully_covered_fraction,handle_users_with_residual_fraction,implementation_provenance,lambda,local_atom_units,local_mixed_units,manifest_hash,mean_residual_records_per_handle_user,method,metric_name,metric_value,noise_multiplier,noise_seed,noise_sensitivity,noisy_releases,non_dummy_record_gradient_evaluations,oracle_audit_seconds,overlap_probability,partial_clip_fraction,partial_gradient_distortion_l2,partial_handle_record_fraction,partial_handle_units,patient_or_user_auprc,plan_config_hash,privacy_semantics,public_normalizer,q_record_given_handle,q_record_given_handle_pooled,q_record_given_handle_requested,q_record_total,q_user,q_user_requested,realized_overlap_fraction,record_gradient_evaluations,residual_clip_fraction,residual_gradient_distortion_l2,residual_record_fraction,run_id,sample_accuracy,scenario,schedule_seed,seed,split_seed,structural_sensitivity_bound,topology_seed,user_macro_accuracy,validation_pass,wall_time_seconds,replicate
6,1.0,1,0.058998873994761565,plan-delta,2.0,0.5457143986225128,primary,0,d70a180f5508e7573ecbb4d014534797d3f0d72e20743a993062ff461f2c9abc,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71018,health-card,0.8399344651401043,22799,0.4849586776859504,0.5150413223140495,this-work,,5022,0,dc8ae69739f1bb85efb58d3452bd826b7b667ca1ff7d19b8f6f67c4debb2ddf4,1.4816528925619834,naive-recalibrated-2c,patient_or_user_auprc,0.31319379325863633,9.214933748786253,1261001,2.0,50,25600,0.08096769990515895,,0.29201962918043134,0.3129911474324763,0.400234375,3025,0.31319379325863633,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7412227956713008,0.5966522678185745,,0.39884497383143835,0.5452415284787311,,0.3691420331651045,25600,0.7135801315307617,0.5328750132024288,0.599765625,d0c7c58b952f2bc138f7f023ee9e71f32c1bc47ff130179d8f01317bc4464db8,0.7802075611564122,policy-grounded,81118,117,51018,2.0,61018,0.7756297598125366,True,16.28554530008114,17
6,1.0,1,0.09448675511303622,plan-c,1.0,0.3043420523405075,primary,0,d70a180f5508e7573ecbb4d014534797d3f0d72e20743a993062ff461f2c9abc,10246,synthea,1e-05,5.351752799964743,25600,5022,0.400234375,4.0,71018,health-card,0.5638856210559606,9087,0.4849586776859504,0.5150413223140495,this-work,1.0,0,0,dc8ae69739f1bb85efb58d3452bd826b7b667ca1ff7d19b8f6f67c4debb2ddf4,1.4816528925619834,handle-only-drop-residual,patient_or_user_auprc,0.30026158750895793,9.214933748786253,1261001,1.0,50,10246,0.08108170007471927,,0.3043420523405075,0.2263775385171175,0.400234375,3025,0.30026158750895793,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7412227956713008,0.5966522678185745,,0.39884497383143835,0.5452415284787311,,0.3691420331651045,25600,0.0,0.3444890385866165,0.0,d138cd30776ec3cb33c2b55f28161a23c2e521f1d683a73dbf69de62d962cc5f,0.7802075611564122,policy-grounded,81118,117,51018,1.0,61018,0.7756297598125366,True,16.291527699970175,17
6,1.0,1,0.07998056152141095,plan-c,1.0,0.7130245888233184,diagnostic,0,f8d14b468eb5d6f8cc61da45173a493c266cae5a600402dfaa43e4012c536b22,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71019,health-card,0.4575961245968938,23083,0.48798156075074084,0.5120184392492592,this-work,0.9,5041,0,94390c8363d564548ef1a80d6eeeb0139460934e7162c830f503235f285f8b82,1.4665788607178136,unitscope-lambda-sweep,patient_or_user_auprc,0.2494560040276432,9.214933748786253,1271001,1.0,50,25600,0.07978520001051947,,0.2791635927557945,0.19754419017583133,0.4096484375,3037,0.2494560040276432,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7392174090725174,0.6039480704250401,,0.40992214376244795,0.5474044700793078,,0.36896178803172314,25600,0.9999999964237213,0.2655068939179182,0.5903515625,2dbc15ce7d8826b5dd08bd92284cec074dbad3ee9af46c937e9ab5469a70ef62,0.751025430680886,policy-grounded,81119,118,51019,1.0,61019,0.7926186291739895,True,16.226087199989706,18
6,1.0,1,0.05127607094980046,plan-delta,2.0,0.5495532989501953,primary,0,f8d14b468eb5d6f8cc61da45173a493c266cae5a600402dfaa43e4012c536b22,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71019,health-card,0.6784067352116108,23083,0.48798156075074084,0.5120184392492592,this-work,,5041,0,94390c8363d564548ef1a80d6eeeb0139460934e7162c830f503235f285f8b82,1.4665788607178136,naive-recalibrated-2c,patient_or_user_auprc,0.26198409912460935,9.214933748786253,1271001,2.0,50,25600,0.07853029991383664,,0.2625349050760269,0.2685448027029633,0.4096484375,3037,0.26198409912460935,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7392174090725174,0.6039480704250401,,0.40992214376244795,0.5474044700793078,,0.36896178803172314,25600,0.7398776668310165,0.41344674833118916,0.5903515625,2f4bda50b523888260129846a44700f322dafe9c70c0d9b197935a906ce3171f,0.751025430680886,policy-grounded,81119,118,51019,2.0,61019,0.7926186291739895,True,16.326190800085897,18
6,1.0,1,0.07977915978126213,plan-c,1.0,0.2697389084100723,primary,0,f8d14b468eb5d6f8cc61da45173a493c266cae5a600402dfaa43e4012c536b22,10487,synthea,1e-05,6.420484900008887,25600,5041,0.4096484375,4.0,71019,health-card,0.4059818211942911,9191,0.48798156075074084,0.5120184392492592,this-work,1.0,0,0,94390c8363d564548ef1a80d6eeeb0139460934e7162c830f503235f285f8b82,1.4665788607178136,handle-only-drop-residual,patient_or_user_auprc,0.2503798535848558,9.214933748786253,1271001,1.0,50,10487,0.07778410008177161,,0.2697389084100723,0.1784268106892705,0.4096484375,3037,0.2503798535848558,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7392174090725174,0.6039480704250401,,0.40992214376244795,0.5474044700793078,,0.36896178803172314,25600,0.0,0.23339993584901095,0.0,3e3957c266de5e3177dc96d5b572e455d00f50c1d33323a10d8d2892d876f335,0.751025430680886,policy-grounded,81119,118,51019,1.0,61019,0.7926186291739895,True,16.423145199922146,18
6,1.0,1,0.09251513690877915,plan-c,1.0,0.5503459545969963,primary,0,f8d14b468eb5d6f8cc61da45173a493c266cae5a600402dfaa43e4012c536b22,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71019,health-card,0.6863389287889003,22803,0.48798156075074084,0.5120184392492592,this-work,0.0,7813,0,94390c8363d564548ef1a80d6eeeb0139460934e7162c830f503235f285f8b82,1.4665788607178136,stable-local-fallback,patient_or_user_auprc,0.23956055563456213,9.214933748786253,1271001,1.0,50,25600,0.07598950003739446,,0.0,0.0,0.0,0,0.23956055563456213,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7392174090725174,0.6039480704250401,,0.40992214376244795,0.5474044700793078,,0.36896178803172314,25600,0.5503459545969963,0.6863389287889003,1.0,e8ca339e0c1aaa5898c118393d34bd16ab092b6dc019240f5e6bf795fd7e8fa7,0.751025430680886,policy-grounded,81119,118,51019,1.0,61019,0.7926186291739895,True,17.642124499951024,18
6,1.0,1,0.09252644383014327,plan-c,1.0,0.5070382392406464,primary,0,bbba70590c7087a7717ba711525322ef392ba21329c5b66580f486f63609b6aa,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71020,health-card,0.6855071352422237,23339,0.49424909628655933,0.5057509037134407,this-work,0.0,7841,0,46f1bcf9533d052a3369db5f76dd9cc170c1f0580c7b5baef1bbc28b01938e51,1.3489976996385147,stable-local-fallback,patient_or_user_auprc,0.21079899966170804,9.214933748786253,1281001,1.0,50,25600,0.07654249996994622,,0.0,0.0,0.0,0,0.21079899966170804,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7478180860993454,0.6189547943933909,,0.41576256391071204,0.5484859408795962,,0.37076423936553715,25600,0.5070382392406464,0.6855071352422237,1.0,3220b8584e50deee197cd5895bcc13c7749a35b386b12b9296b2fa3eeb184ece,0.668450184501845,policy-grounded,81120,119,51020,1.0,61020,0.7908611599297012,True,18.40241170002264,19
6,1.0,1,0.04525810650015266,plan-delta,2.0,0.554678144454956,primary,0,bbba70590c7087a7717ba711525322ef392ba21329c5b66580f486f63609b6aa,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71020,health-card,0.6197371983528137,23602,0.49424909628655933,0.5057509037134407,this-work,,5024,0,46f1bcf9533d052a3369db5f76dd9cc170c1f0580c7b5baef1bbc28b01938e51,1.3489976996385147,naive-recalibrated-2c,patient_or_user_auprc,0.24446704810199593,9.214933748786253,1281001,2.0,50,25600,0.07890140009112656,,0.2499259653687477,0.24470446959137918,0.416953125,3043,0.24446704810199593,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7478180860993454,0.6189547943933909,,0.41576256391071204,0.5484859408795962,,0.37076423936553715,25600,0.766773893237114,0.3788815554231405,0.583046875,38b6c574507db17ef076300115736283d7c0964b0cc33cca940820abc4b2d5d7,0.668450184501845,policy-grounded,81120,119,51020,2.0,61020,0.7908611599297012,True,16.985981699894182,19
6,1.0,1,0.0761372239885481,plan-c,1.0,0.2554010984301567,primary,0,bbba70590c7087a7717ba711525322ef392ba21329c5b66580f486f63609b6aa,10674,synthea,1e-05,6.4102059000579175,25600,5024,0.416953125,4.0,71020,health-card,0.3770897489786148,9683,0.49424909628655933,0.5057509037134407,this-work,1.0,0,0,46f1bcf9533d052a3369db5f76dd9cc170c1f0580c7b5baef1bbc28b01938e51,1.3489976996385147,handle-only-drop-residual,patient_or_user_auprc,0.22568974421732368,9.214933748786253,1281001,1.0,50,10674,0.07822319996193983,,0.2554010984301567,0.1712473652511835,0.416953125,3043,0.22568974421732368,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7478180860993454,0.6189547943933909,,0.41576256391071204,0.5484859408795962,,0.37076423936553715,25600,0.0,0.2149645833671093,0.0,d52261966eec573e7c01d36df172b15628c3836e55045540dde454a62b8f0f2a,0.668450184501845,policy-grounded,81120,119,51020,1.0,61020,0.7908611599297012,True,17.144821899972158,19
6,1.0,1,0.07617704287816447,plan-c,1.0,0.6980854463577271,diagnostic,0,bbba70590c7087a7717ba711525322ef392ba21329c5b66580f486f63609b6aa,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71020,health-card,0.42759608149528505,23602,0.49424909628655933,0.5057509037134407,this-work,0.9,5024,0,46f1bcf9533d052a3369db5f76dd9cc170c1f0580c7b5baef1bbc28b01938e51,1.3489976996385147,unitscope-lambda-sweep,patient_or_user_auprc,0.22153726727224393,9.214933748786253,1281001,1.0,50,25600,0.08216779999202117,,0.2639091244339943,0.19011392161250115,0.416953125,3043,0.22153726727224393,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7478180860993454,0.6189547943933909,,0.41576256391071204,0.5484859408795962,,0.37076423936553715,25600,0.9999999964237213,0.24594556897878647,0.583046875,f40c516ab07c3973372d1f7a88996897ef35bacdd38380d806fd99030f230470,0.668450184501845,policy-grounded,81120,119,51020,1.0,61020,0.7908611599297012,True,17.031948500021826,19
