dataset,replicate,seed,method,active_residual_units,residual_clip_saturation_rate,residual_norm_share,round,saturated_residual_units
synthea,12,112,stable-local-fallback,454,0.30176211453744495,1.0,29,137
synthea,12,112,stable-local-fallback,444,0.2972972972972973,1.0,30,132
synthea,12,112,stable-local-fallback,449,0.2828507795100223,1.0,31,127
synthea,12,112,stable-local-fallback,454,0.2599118942731278,1.0,32,118
synthea,12,112,stable-local-fallback,436,0.2889908256880734,1.0,33,126
synthea,12,112,stable-local-fallback,434,0.3087557603686636,1.0,34,134
synthea,12,112,stable-local-fallback,443,0.27539503386004516,1.0,35,122
synthea,12,112,stable-local-fallback,445,0.30337078651685395,1.0,36,135
synthea,12,112,stable-local-fallback,453,0.2560706401766004,1.0,37,116
synthea,12,112,stable-local-fallback,447,0.28187919463087246,1.0,38,126
synthea,12,112,stable-local-fallback,451,0.2727272727272727,1.0,39,123
synthea,12,112,stable-local-fallback,459,0.27233115468409586,1.0,40,125
synthea,12,112,stable-local-fallback,442,0.29638009049773756,1.0,41,131
synthea,12,112,stable-local-fallback,458,0.26419213973799127,1.0,42,121
synthea,12,112,stable-local-fallback,445,0.27415730337078653,1.0,43,122
synthea,12,112,stable-local-fallback,454,0.28854625550660795,1.0,44,131
synthea,12,112,stable-local-fallback,444,0.28378378378378377,1.0,45,126
synthea,12,112,stable-local-fallback,448,0.32142857142857145,1.0,46,144
synthea,12,112,stable-local-fallback,435,0.2574712643678161,1.0,47,112
synthea,12,112,stable-local-fallback,440,0.2772727272727273,1.0,48,122
synthea,12,112,stable-local-fallback,435,0.2896551724137931,1.0,49,126
synthea,12,112,stable-local-fallback,447,0.24161073825503357,1.0,50,108
synthea,13,113,stable-local-fallback,459,1.0,1.0,1,459
synthea,13,113,stable-local-fallback,463,1.0,1.0,2,463
synthea,13,113,stable-local-fallback,459,1.0,1.0,3,459
synthea,13,113,stable-local-fallback,446,1.0,1.0,4,446
synthea,13,113,stable-local-fallback,459,1.0,1.0,5,459
synthea,13,113,stable-local-fallback,445,1.0,1.0,6,445
synthea,13,113,stable-local-fallback,453,1.0,1.0,7,453
synthea,13,113,stable-local-fallback,451,1.0,1.0,8,451
synthea,13,113,stable-local-fallback,455,1.0,1.0,9,455
synthea,13,113,stable-local-fallback,463,1.0,1.0,10,463
synthea,13,113,stable-local-fallback,450,1.0,1.0,11,450
synthea,13,113,stable-local-fallback,443,1.0,1.0,12,443
synthea,13,113,stable-local-fallback,454,1.0,1.0,13,454
synthea,13,113,stable-local-fallback,451,1.0,1.0,14,451
synthea,13,113,stable-local-fallback,462,1.0,1.0,15,462
synthea,13,113,stable-local-fallback,458,0.9781659388646288,1.0,16,448
synthea,13,113,stable-local-fallback,452,0.8849557522123894,1.0,17,400
synthea,13,113,stable-local-fallback,465,0.567741935483871,1.0,18,264
synthea,13,113,stable-local-fallback,449,0.3897550111358575,1.0,19,175
synthea,13,113,stable-local-fallback,456,0.3442982456140351,1.0,20,157
synthea,13,113,stable-local-fallback,457,0.29321663019693656,1.0,21,134
synthea,13,113,stable-local-fallback,461,0.30585683297180044,1.0,22,141
synthea,13,113,stable-local-fallback,457,0.3085339168490153,1.0,23,141
synthea,13,113,stable-local-fallback,457,0.28227571115973743,1.0,24,129
synthea,13,113,stable-local-fallback,460,0.2565217391304348,1.0,25,118
synthea,13,113,stable-local-fallback,463,0.24622030237580994,1.0,26,114
synthea,13,113,stable-local-fallback,464,0.2607758620689655,1.0,27,121
synthea,13,113,stable-local-fallback,464,0.2672413793103448,1.0,28,124
synthea,13,113,stable-local-fallback,447,0.28635346756152125,1.0,29,128
synthea,13,113,stable-local-fallback,451,0.2682926829268293,1.0,30,121
synthea,13,113,stable-local-fallback,459,0.2549019607843137,1.0,31,117
synthea,13,113,stable-local-fallback,456,0.23684210526315788,1.0,32,108
synthea,13,113,stable-local-fallback,449,0.2739420935412027,1.0,33,123
synthea,13,113,stable-local-fallback,451,0.29933481152993346,1.0,34,135
synthea,13,113,stable-local-fallback,456,0.26973684210526316,1.0,35,123
synthea,13,113,stable-local-fallback,454,0.23348017621145375,1.0,36,106
synthea,13,113,stable-local-fallback,464,0.2543103448275862,1.0,37,118
synthea,13,113,stable-local-fallback,452,0.27654867256637167,1.0,38,125
synthea,13,113,stable-local-fallback,458,0.29694323144104806,1.0,39,136
synthea,13,113,stable-local-fallback,445,0.2606741573033708,1.0,40,116
synthea,13,113,stable-local-fallback,451,0.24611973392461198,1.0,41,111
synthea,13,113,stable-local-fallback,452,0.24557522123893805,1.0,42,111
synthea,13,113,stable-local-fallback,467,0.24411134903640258,1.0,43,114
synthea,13,113,stable-local-fallback,446,0.25112107623318386,1.0,44,112
synthea,13,113,stable-local-fallback,458,0.27074235807860264,1.0,45,124
synthea,13,113,stable-local-fallback,455,0.2571428571428571,1.0,46,117
synthea,13,113,stable-local-fallback,466,0.24892703862660945,1.0,47,116
synthea,13,113,stable-local-fallback,452,0.24778761061946902,1.0,48,112
synthea,13,113,stable-local-fallback,462,0.24675324675324675,1.0,49,114
synthea,13,113,stable-local-fallback,442,0.2692307692307692,1.0,50,119
synthea,13,113,unitscope-lambda-sweep,269,1.0,0.019259944572341252,1,269
synthea,13,113,unitscope-lambda-sweep,260,1.0,0.018090606185795968,2,260
synthea,13,113,unitscope-lambda-sweep,262,1.0,0.032104458595617946,3,262
synthea,13,113,unitscope-lambda-sweep,264,1.0,0.0670821064040522,4,264
synthea,13,113,unitscope-lambda-sweep,269,1.0,0.06626368386777741,5,269
synthea,13,113,unitscope-lambda-sweep,272,1.0,0.06391991773431857,6,272
synthea,13,113,unitscope-lambda-sweep,259,1.0,0.05970877011384803,7,259
synthea,13,113,unitscope-lambda-sweep,267,1.0,0.06605447483658533,8,267
synthea,13,113,unitscope-lambda-sweep,275,1.0,0.15596665004337748,9,275
synthea,13,113,unitscope-lambda-sweep,275,1.0,0.2602109560172597,10,275
synthea,13,113,unitscope-lambda-sweep,268,1.0,0.14661644731403242,11,268
synthea,13,113,unitscope-lambda-sweep,275,1.0,0.21306302824284215,12,275
synthea,13,113,unitscope-lambda-sweep,281,1.0,0.14226066101922524,13,281
synthea,13,113,unitscope-lambda-sweep,287,1.0,0.28589557246515745,14,287
synthea,13,113,unitscope-lambda-sweep,270,1.0,0.23702805628000398,15,270
synthea,13,113,unitscope-lambda-sweep,289,1.0,0.28422147337252696,16,289
synthea,13,113,unitscope-lambda-sweep,278,1.0,0.11613264993454454,17,278
synthea,13,113,unitscope-lambda-sweep,295,1.0,0.2399566381779258,18,295
synthea,13,113,unitscope-lambda-sweep,273,1.0,0.2778880892607803,19,273
synthea,13,113,unitscope-lambda-sweep,266,1.0,0.10085536768773035,20,266
synthea,13,113,unitscope-lambda-sweep,283,1.0,0.3330181146681353,21,283
synthea,13,113,unitscope-lambda-sweep,283,1.0,0.25474198175978,22,283
synthea,13,113,unitscope-lambda-sweep,285,1.0,0.22315601221308057,23,285
synthea,13,113,unitscope-lambda-sweep,283,1.0,0.2692650821412548,24,283
synthea,13,113,unitscope-lambda-sweep,283,1.0,0.3209818388585456,25,283
synthea,13,113,unitscope-lambda-sweep,255,1.0,0.2627285545540056,26,255
synthea,13,113,unitscope-lambda-sweep,279,1.0,0.3453878514719776,27,279
synthea,13,113,unitscope-lambda-sweep,277,1.0,0.33640610768180745,28,277
synthea,13,113,unitscope-lambda-sweep,260,1.0,0.2168644134256798,29,260
synthea,13,113,unitscope-lambda-sweep,268,1.0,0.22175473621075403,30,268
synthea,13,113,unitscope-lambda-sweep,254,1.0,0.13900262029818788,31,254
synthea,13,113,unitscope-lambda-sweep,270,1.0,0.26263768971795104,32,270
synthea,13,113,unitscope-lambda-sweep,274,1.0,0.17589489202356698,33,274
synthea,13,113,unitscope-lambda-sweep,263,1.0,0.09776221405782201,34,263
synthea,13,113,unitscope-lambda-sweep,267,1.0,0.18288332265715831,35,267
synthea,13,113,unitscope-lambda-sweep,271,1.0,0.24485146145945522,36,271
synthea,13,113,unitscope-lambda-sweep,266,1.0,0.31679943294449175,37,266
synthea,13,113,unitscope-lambda-sweep,257,1.0,0.15471778016677368,38,257
synthea,13,113,unitscope-lambda-sweep,280,1.0,0.14595377056281697,39,280
synthea,13,113,unitscope-lambda-sweep,254,1.0,0.29507913246460876,40,254
synthea,13,113,unitscope-lambda-sweep,274,1.0,0.31732224762491434,41,274
synthea,13,113,unitscope-lambda-sweep,282,1.0,0.2880578540474505,42,282
synthea,13,113,unitscope-lambda-sweep,278,1.0,0.2941236851561578,43,278
synthea,13,113,unitscope-lambda-sweep,291,1.0,0.3191428347155127,44,291
synthea,13,113,unitscope-lambda-sweep,283,1.0,0.1367216129132263,45,283
synthea,13,113,unitscope-lambda-sweep,287,1.0,0.23176269533461705,46,287
synthea,13,113,unitscope-lambda-sweep,294,1.0,0.2748079825316981,47,294
synthea,13,113,unitscope-lambda-sweep,279,1.0,0.1594059413783104,48,279
synthea,13,113,unitscope-lambda-sweep,286,1.0,0.281105167789739,49,286
synthea,13,113,unitscope-lambda-sweep,285,1.0,0.19049357820156573,50,285
synthea,13,113,handle-only-drop-residual,0,,0.0,1,0
synthea,13,113,handle-only-drop-residual,0,,0.0,2,0
synthea,13,113,handle-only-drop-residual,0,,0.0,3,0
synthea,13,113,handle-only-drop-residual,0,,0.0,4,0
synthea,13,113,handle-only-drop-residual,0,,0.0,5,0
synthea,13,113,handle-only-drop-residual,0,,0.0,6,0
synthea,13,113,handle-only-drop-residual,0,,0.0,7,0
synthea,13,113,handle-only-drop-residual,0,,0.0,8,0
synthea,13,113,handle-only-drop-residual,0,,0.0,9,0
synthea,13,113,handle-only-drop-residual,0,,0.0,10,0
synthea,13,113,handle-only-drop-residual,0,,0.0,11,0
synthea,13,113,handle-only-drop-residual,0,,0.0,12,0
synthea,13,113,handle-only-drop-residual,0,,0.0,13,0
synthea,13,113,handle-only-drop-residual,0,,0.0,14,0
synthea,13,113,handle-only-drop-residual,0,,0.0,15,0
synthea,13,113,handle-only-drop-residual,0,,0.0,16,0
synthea,13,113,handle-only-drop-residual,0,,0.0,17,0
synthea,13,113,handle-only-drop-residual,0,,0.0,18,0
synthea,13,113,handle-only-drop-residual,0,,0.0,19,0
synthea,13,113,handle-only-drop-residual,0,,0.0,20,0
synthea,13,113,handle-only-drop-residual,0,,0.0,21,0
synthea,13,113,handle-only-drop-residual,0,,0.0,22,0
synthea,13,113,handle-only-drop-residual,0,,0.0,23,0
synthea,13,113,handle-only-drop-residual,0,,0.0,24,0
synthea,13,113,handle-only-drop-residual,0,,0.0,25,0
synthea,13,113,handle-only-drop-residual,0,,0.0,26,0
synthea,13,113,handle-only-drop-residual,0,,0.0,27,0
synthea,13,113,handle-only-drop-residual,0,,0.0,28,0
synthea,13,113,handle-only-drop-residual,0,,0.0,29,0
synthea,13,113,handle-only-drop-residual,0,,0.0,30,0
synthea,13,113,handle-only-drop-residual,0,,0.0,31,0
synthea,13,113,handle-only-drop-residual,0,,0.0,32,0
synthea,13,113,handle-only-drop-residual,0,,0.0,33,0
synthea,13,113,handle-only-drop-residual,0,,0.0,34,0
synthea,13,113,handle-only-drop-residual,0,,0.0,35,0
synthea,13,113,handle-only-drop-residual,0,,0.0,36,0
synthea,13,113,handle-only-drop-residual,0,,0.0,37,0
synthea,13,113,handle-only-drop-residual,0,,0.0,38,0
synthea,13,113,handle-only-drop-residual,0,,0.0,39,0
synthea,13,113,handle-only-drop-residual,0,,0.0,40,0
synthea,13,113,handle-only-drop-residual,0,,0.0,41,0
synthea,13,113,handle-only-drop-residual,0,,0.0,42,0
synthea,13,113,handle-only-drop-residual,0,,0.0,43,0
synthea,13,113,handle-only-drop-residual,0,,0.0,44,0
synthea,13,113,handle-only-drop-residual,0,,0.0,45,0
synthea,13,113,handle-only-drop-residual,0,,0.0,46,0
synthea,13,113,handle-only-drop-residual,0,,0.0,47,0
synthea,13,113,handle-only-drop-residual,0,,0.0,48,0
synthea,13,113,handle-only-drop-residual,0,,0.0,49,0
synthea,13,113,handle-only-drop-residual,0,,0.0,50,0
synthea,13,113,naive-recalibrated-2c,269,1.0,0.151215412610655,1,269
synthea,13,113,naive-recalibrated-2c,260,1.0,0.16678470318707897,2,260
synthea,13,113,naive-recalibrated-2c,262,1.0,0.31055113409315976,3,262
synthea,13,113,naive-recalibrated-2c,264,1.0,0.5769302440819967,4,264
synthea,13,113,naive-recalibrated-2c,269,1.0,0.6086131531294199,5,269
synthea,13,113,naive-recalibrated-2c,272,1.0,0.5666497073171792,6,272
synthea,13,113,naive-recalibrated-2c,259,1.0,0.5847744103057708,7,259
synthea,13,113,naive-recalibrated-2c,267,1.0,0.6151724112102631,8,267
synthea,13,113,naive-recalibrated-2c,275,0.9818181818181818,0.675174156368911,9,270
synthea,13,113,naive-recalibrated-2c,275,1.0,0.5274321585209322,10,275
synthea,13,113,naive-recalibrated-2c,268,1.0,0.6923184840982571,11,268
synthea,13,113,naive-recalibrated-2c,275,0.9127272727272727,0.6171536770260477,12,251
synthea,13,113,naive-recalibrated-2c,281,0.9323843416370107,0.7944681453212488,13,262
synthea,13,113,naive-recalibrated-2c,287,0.8710801393728222,0.5333451943609897,14,250
synthea,13,113,naive-recalibrated-2c,270,0.9851851851851852,0.4490429755205178,15,266
synthea,13,113,naive-recalibrated-2c,289,0.9480968858131488,0.5889385197386743,16,274
synthea,13,113,naive-recalibrated-2c,278,0.9712230215827338,0.8177881289583573,17,270
synthea,13,113,naive-recalibrated-2c,295,0.7694915254237288,0.5164934434318637,18,227
synthea,13,113,naive-recalibrated-2c,273,0.706959706959707,0.4891614855715447,19,193
synthea,13,113,naive-recalibrated-2c,266,0.8082706766917294,0.8088942726519968,20,215
synthea,13,113,naive-recalibrated-2c,283,0.4381625441696113,0.519160375634642,21,124
synthea,13,113,naive-recalibrated-2c,283,0.6749116607773852,0.5446858848797546,22,191
synthea,13,113,naive-recalibrated-2c,285,0.7157894736842105,0.47187836848280595,23,204
synthea,13,113,naive-recalibrated-2c,283,0.5936395759717314,0.474265792231955,24,168
synthea,13,113,naive-recalibrated-2c,283,0.7667844522968198,0.6166595715771154,25,217
synthea,13,113,naive-recalibrated-2c,255,0.611764705882353,0.5501236843458044,26,156
synthea,13,113,naive-recalibrated-2c,279,0.8960573476702509,0.5647705690894727,27,250
synthea,13,113,naive-recalibrated-2c,277,0.8411552346570397,0.5003549441930195,28,233
synthea,13,113,naive-recalibrated-2c,260,0.8346153846153846,0.44939470692074723,29,217
synthea,13,113,naive-recalibrated-2c,268,1.0,0.5072361785414842,30,268
synthea,13,113,naive-recalibrated-2c,254,0.8346456692913385,0.5209812782845454,31,212
synthea,13,113,naive-recalibrated-2c,270,0.7185185185185186,0.577215515987499,32,194
synthea,13,113,naive-recalibrated-2c,274,0.6386861313868614,0.41822590825402606,33,175
synthea,13,113,naive-recalibrated-2c,263,0.6958174904942965,0.29867639177111127,34,183
synthea,13,113,naive-recalibrated-2c,267,0.8352059925093633,0.4536551104905721,35,223
synthea,13,113,naive-recalibrated-2c,271,0.8007380073800738,0.6048322826159191,36,217
synthea,13,113,naive-recalibrated-2c,266,0.5150375939849624,0.4581509821548268,37,137
synthea,13,113,naive-recalibrated-2c,257,0.6498054474708171,0.4069260796983107,38,167
synthea,13,113,naive-recalibrated-2c,280,0.5535714285714286,0.38184022698859776,39,155
synthea,13,113,naive-recalibrated-2c,254,0.8622047244094488,0.5553515706338931,40,219
synthea,13,113,naive-recalibrated-2c,274,0.48175182481751827,0.431622497668162,41,132
synthea,13,113,naive-recalibrated-2c,282,0.4929078014184397,0.4507697764079157,42,139
synthea,13,113,naive-recalibrated-2c,278,0.45323741007194246,0.3956391650184528,43,126
synthea,13,113,naive-recalibrated-2c,291,0.5189003436426117,0.4737367434016655,44,151
synthea,13,113,naive-recalibrated-2c,283,0.43109540636042404,0.26279173313119114,45,122
synthea,13,113,naive-recalibrated-2c,287,0.578397212543554,0.4322308085296723,46,166
synthea,13,113,naive-recalibrated-2c,294,0.6258503401360545,0.5524179482620505,47,184
synthea,13,113,naive-recalibrated-2c,279,0.6379928315412187,0.3953366850213595,48,178
synthea,13,113,naive-recalibrated-2c,286,0.7307692307692307,0.5445013846752054,49,209
synthea,13,113,naive-recalibrated-2c,285,0.656140350877193,0.42232832677801424,50,187
synthea,14,114,stable-local-fallback,467,1.0,1.0,1,467
synthea,14,114,stable-local-fallback,458,1.0,1.0,2,458
synthea,14,114,stable-local-fallback,460,1.0,1.0,3,460
synthea,14,114,stable-local-fallback,455,1.0,1.0,4,455
synthea,14,114,stable-local-fallback,450,1.0,1.0,5,450
synthea,14,114,stable-local-fallback,458,1.0,1.0,6,458
synthea,14,114,stable-local-fallback,461,1.0,1.0,7,461
synthea,14,114,stable-local-fallback,458,1.0,1.0,8,458
synthea,14,114,stable-local-fallback,446,1.0,1.0,9,446
synthea,14,114,stable-local-fallback,451,1.0,1.0,10,451
synthea,14,114,stable-local-fallback,446,1.0,1.0,11,446
synthea,14,114,stable-local-fallback,447,1.0,1.0,12,447
synthea,14,114,stable-local-fallback,467,1.0,1.0,13,467
synthea,14,114,stable-local-fallback,457,1.0,1.0,14,457
synthea,14,114,stable-local-fallback,441,1.0,1.0,15,441
synthea,14,114,stable-local-fallback,445,1.0,1.0,16,445
synthea,14,114,stable-local-fallback,453,1.0,1.0,17,453
synthea,14,114,stable-local-fallback,454,1.0,1.0,18,454
synthea,14,114,stable-local-fallback,448,1.0,1.0,19,448
synthea,14,114,stable-local-fallback,438,1.0,1.0,20,438
synthea,14,114,stable-local-fallback,452,1.0,1.0,21,452
synthea,14,114,stable-local-fallback,460,0.9934782608695653,1.0,22,457
synthea,14,114,stable-local-fallback,449,0.8017817371937639,1.0,23,360
synthea,14,114,stable-local-fallback,460,0.6630434782608695,1.0,24,305
synthea,14,114,stable-local-fallback,456,0.5175438596491229,1.0,25,236
synthea,14,114,stable-local-fallback,446,0.5358744394618834,1.0,26,239
synthea,14,114,stable-local-fallback,450,0.5311111111111111,1.0,27,239
synthea,14,114,stable-local-fallback,447,0.5525727069351231,1.0,28,247
synthea,14,114,stable-local-fallback,447,0.4809843400447427,1.0,29,215
synthea,14,114,stable-local-fallback,443,0.3182844243792325,1.0,30,141
synthea,14,114,stable-local-fallback,449,0.24276169265033407,1.0,31,109
synthea,14,114,stable-local-fallback,461,0.24078091106290672,1.0,32,111
synthea,14,114,stable-local-fallback,441,0.29024943310657597,1.0,33,128
synthea,14,114,stable-local-fallback,458,0.2576419213973799,1.0,34,118
synthea,14,114,stable-local-fallback,455,0.2703296703296703,1.0,35,123
synthea,14,114,stable-local-fallback,451,0.2793791574279379,1.0,36,126
synthea,14,114,stable-local-fallback,435,0.26436781609195403,1.0,37,115
synthea,14,114,stable-local-fallback,445,0.27191011235955054,1.0,38,121
synthea,14,114,stable-local-fallback,449,0.32293986636971045,1.0,39,145
synthea,14,114,stable-local-fallback,446,0.2533632286995516,1.0,40,113
synthea,14,114,stable-local-fallback,449,0.289532293986637,1.0,41,130
synthea,14,114,stable-local-fallback,452,0.2809734513274336,1.0,42,127
synthea,14,114,stable-local-fallback,457,0.24726477024070023,1.0,43,113
synthea,14,114,stable-local-fallback,457,0.2778993435448578,1.0,44,127
synthea,14,114,stable-local-fallback,450,0.26222222222222225,1.0,45,118
synthea,14,114,stable-local-fallback,444,0.2725225225225225,1.0,46,121
synthea,14,114,stable-local-fallback,451,0.29711751662971175,1.0,47,134
synthea,14,114,stable-local-fallback,454,0.31718061674008813,1.0,48,144
synthea,14,114,stable-local-fallback,468,0.28205128205128205,1.0,49,132
synthea,14,114,stable-local-fallback,439,0.2847380410022779,1.0,50,125
synthea,14,114,naive-recalibrated-2c,300,1.0,0.196704635949706,1,300
synthea,14,114,naive-recalibrated-2c,269,1.0,0.23013114026936154,2,269
synthea,14,114,naive-recalibrated-2c,266,1.0,0.2131415709112409,3,266
synthea,14,114,naive-recalibrated-2c,293,1.0,0.2752864367870532,4,293
synthea,14,114,naive-recalibrated-2c,262,1.0,0.33529760392500185,5,262
synthea,14,114,naive-recalibrated-2c,279,1.0,0.4271431244760124,6,279
synthea,14,114,naive-recalibrated-2c,278,1.0,0.426677125479483,7,278
synthea,14,114,naive-recalibrated-2c,292,1.0,0.5984253787118524,8,292
synthea,14,114,naive-recalibrated-2c,284,1.0,0.6488515438946997,9,284
synthea,14,114,naive-recalibrated-2c,289,1.0,0.5032848652351498,10,289
